 GVWY, 107.646250, 6.469188, 0.000017, 0.000004, 0.000013,  SHVR, 101.937750, 5.299708, 0.000019, 0.000004 ,0.000015
 GVWY, 137.479889, 6.494111, 0.000018, 0.000004, 0.000013,  SHVR, 127.991545, 5.001773, 0.000020, 0.000004 ,0.000016
 GVWY, 109.463050, 6.598850, 0.000017, 0.000004, 0.000013,  SHVR, 118.280100, 5.698000, 0.000021, 0.000004 ,0.000017
 GVWY, 117.317727, 6.751545, 0.000017, 0.000004, 0.000013,  SHVR, 133.232389, 5.770000, 0.000021, 0.000004 ,0.000016
 GVWY, 107.879833, 6.908083, 0.000017, 0.000004, 0.000013,  SHVR, 133.094250, 6.196187, 0.000021, 0.000004 ,0.000017
 GVWY, 111.726000, 7.170654, 0.000017, 0.000004, 0.000013,  SHVR, 145.292857, 6.478643, 0.000023, 0.000004 ,0.000018
 GVWY, 94.285500, 7.337536, 0.000017, 0.000004, 0.000013,  SHVR, 131.825583, 6.893417, 0.000023, 0.000004 ,0.000019
 GVWY, 107.615100, 7.507933, 0.000017, 0.000004, 0.000013,  SHVR, 166.189200, 7.154000, 0.000022, 0.000004 ,0.000018
 GVWY, 92.414563, 7.791750, 0.000017, 0.000004, 0.000013,  SHVR, 156.406250, 7.577625, 0.000024, 0.000004 ,0.000019
 GVWY, 90.390412, 7.975353, 0.000018, 0.000004, 0.000014,  SHVR, 163.876833, 7.780833, 0.000026, 0.000005 ,0.000021
 GVWY, 83.425194, 8.298639, 0.000018, 0.000004, 0.000014,  SHVR, 158.602500, 8.098500, 0.000027, 0.000006 ,0.000021
 GVWY, 65.600579, 8.534763, 0.000017, 0.000004, 0.000013,  SHVR, 138.599000, 8.370500, 0.000031, 0.000005 ,0.000025
 AA, 215.385447, 8.761132, 0.000050, 0.000010, 0.000040,  ZIP, 254.210000, 9.226500, 0.000038, 0.000006 ,0.000032
 AA, 170.919222, 7.773000, 0.000046, 0.000010, 0.000037,  ZIP, 210.608500, 8.406750, 0.000034, 0.000006 ,0.000028
 AA, 198.640618, 8.489353, 0.000050, 0.000010, 0.000039,  ZIP, 238.450167, 8.952333, 0.000035, 0.000006 ,0.000029
 AA, 205.301500, 8.448031, 0.000050, 0.000010, 0.000040,  ZIP, 226.516125, 8.406375, 0.000034, 0.000006 ,0.000028
 AA, 244.442300, 8.497667, 0.000051, 0.000010, 0.000041,  ZIP, 277.943800, 8.481900, 0.000034, 0.000006 ,0.000028
 AA, 235.802964, 8.401036, 0.000051, 0.000010, 0.000041,  ZIP, 255.459833, 8.045333, 0.000033, 0.000006 ,0.000027
 AA, 179.677423, 8.328192, 0.000049, 0.000010, 0.000039,  ZIP, 177.946500, 7.131286, 0.000031, 0.000006 ,0.000025
 AA, 173.494708, 6.443292, 0.000068, 0.000012, 0.000056,  ZIP, 155.849063, 5.274188, 0.000060, 0.000008 ,0.000052
 AA, 117.730045, 4.967227, 0.000075, 0.000014, 0.000061,  ZIP, 93.885778, 3.761056, 0.000070, 0.000009 ,0.000061
 AA, 134.677300, 5.102250, 0.000066, 0.000011, 0.000055,  ZIP, 101.813400, 3.682600, 0.000057, 0.000007 ,0.000050
 AA, 136.111778, 5.217778, 0.000062, 0.000013, 0.000049,  ZIP, 99.428591, 3.577182, 0.000058, 0.000007 ,0.000051
 AA, 99.253375, 5.030062, 0.000047, 0.000013, 0.000034,  ZIP, 66.878125, 3.103750, 0.000049, 0.000006 ,0.000042
 AA, 128.601714, 5.228643, 0.000054, 0.000012, 0.000042,  ZIP, 83.035846, 3.183192, 0.000044, 0.000006 ,0.000038
 AA, 123.425583, 5.247500, 0.000042, 0.000014, 0.000028,  ZIP, 74.430714, 2.964179, 0.000038, 0.000006 ,0.000032
 AA, 109.991900, 4.935200, 0.000039, 0.000013, 0.000026,  ZIP, 59.577333, 2.358167, 0.000030, 0.000005 ,0.000024
 AA, 141.596000, 5.441625, 0.000046, 0.000014, 0.000032,  ZIP, 76.344344, 2.684219, 0.000029, 0.000006 ,0.000024
 AA, 97.861000, 5.177500, 0.000036, 0.000012, 0.000023,  ZIP, 44.233588, 1.962618, 0.000024, 0.000005 ,0.000019
 AA, 149.195750, 5.534000, 0.000063, 0.000018, 0.000045,  ZIP, 69.658806, 2.294056, 0.000026, 0.000005 ,0.000020
 AA, 154.136000, 5.579500, 0.000044, 0.000017, 0.000027,  ZIP, 65.977289, 1.922579, 0.000023, 0.000005 ,0.000018
 GDX, 15.547158, 0.681895, 0.003357, 0.003188, 0.000169,  ZIC, 40.601000, 0.934500, 0.000276, 0.000135 ,0.000141
 GDX, 15.044167, 0.559833, 0.003841, 0.003653, 0.000188,  ZIC, 48.124250, 0.897250, 0.000246, 0.000108 ,0.000139
 GDX, 13.050235, 0.561912, 0.004143, 0.003971, 0.000172,  ZIC, 35.699833, 0.747833, 0.000226, 0.000100 ,0.000126
